begin time,end time,turn,Overlap,Interruption,Successful interruption,turn.holder,speaker,Chinese,Pinyin,English,addressee,arguable.move,issue at stake,substance,whats offered,strategy.detail,strategy,strategy.meaning,option,option.details,target.detail,valence,attitude,explicitness,invocation.signal,trigger,attitude.realisation,graduation.detail,graduation.realisation,engagement.detail,engage.realisation,particle
16:13.7,16:15.4,89,,,,,Wife_W01_WW,都是我一手操持,dōu shì wǒ yīshǒu cāochí  péngyǒu.. Wǒ shuō nǐ yǒu kùnnán wǒ bāng yīxià kěyǐ méiguānxì dànshì wǒ shuō wǒ suíshí yào nǐ suíshí yào hái tā péngyǒu shuō hǎo ránhòu shuō hǎo.. Jiù wǒ.. Yīnwèi 15 niándǐ.. Wǒmen jiù mǎile yīgè chǎngfáng,I am the person who handles everything,hostess,,,,,,,,,,self,+ve,judgement,inscribe,,,一手操持,up:isolated,都是,contract:proclaim,都,
16:15.4,16:16.8,89,,,,,Wife_W01_WW,公司里面没钱,gōngsī lǐmiàn méi qián ,If the company runs out of money,hostess,,,,,,,,,,,,,,,,,,,,,
16:16.8,16:18.0,89,,,,,Wife_W01_WW,要采购材料什么,yào cǎigòu cáiliào shénme ,If we need to purchase some materials,hostess,,,,,,,,,,,,,,,,,,,,,
16:18.0,16:18.9,89,,,,,Wife_W01_WW,他都不管的,tā dōu bùguǎn de,He doesn't care at all,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,不管,up:isolated,都,contract:proclaim,的,
16:18.9,16:20.7,89,,,,,Wife_W01_WW,都是我去跟我娘家借,dōu shì wǒ qù gēn wǒ niángjiā jiè ,I was the person who went to borrow money from my natal family,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,借钱,up:isolated,都是,contract:proclaim,是,
16:20.7,16:22.2,89,,,,,Wife_W01_WW,我把钱借回来,wǒ bǎ qián jiè huílái ,I borrowed the money,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,,,,monoglossic,,
16:22.2,16:24.2,89,,,,,Wife_W01_WW,借回来他..不经过我的同意,jiè huílái tā.. Bù jīngguò wǒ de tóngyì ,When I borrowed the money.. without my consent,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,不,,,contract:disclaim,也,
16:24.2,16:25.7,89,,,,,Wife_W01_WW,把那个钱借给他的朋友,bǎ nàgè qián jiè gěi tā de péngyǒu,He lent the money to his friend,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,evoke,,,,,monoglossic,,
16:25.7,16:28.7,89,,,,,Wife_W01_WW,借出去的时候..我当时就说明了这个问题,jiè chūqù de shíhòu.. Wǒ dāngshí jiù shuōmíngliǎo zhège wèntí,When he lent the money.. I made it clear at the time,hostess,,,,,,,,,,self,+ve,judgement,invoke,quotation:self,,我说,,,contract:proclaim,就,
16:28.7,16:30.9,89,,,,,Wife_W01_WW,我说出于朋友..我说你有困难我帮一下可以, wǒ shuō chū yú,I said out of friendship.. I said that I can help you when you are in need,hostess,,,,,,,,,,self,+ve,judgement,invoke,quotation:self,,我说,,,monoglossic,,
16:30.9,16:31.8,89,,,,,Wife_W01_WW,没关系,Méiguānxì ,It's ok,hostess,,,,,,,,,,,,,,,,,,,,,
16:31.8,16:33.7,89,,,,,Wife_W01_WW,但是我说我随时要你随时要还,dànshì wǒ shuō wǒ suíshí yào nǐ suíshí yào hái,But I said that whenever I am in need you must return the money,hostess,,,,,,,,,,self,+ve,judgement,invoke,quotation:self,,我说,,,contract:disclaim,但是,
16:33.7,16:34.7,89,,,,,Wife_W01_WW,他朋友说好,tā péngyǒu shuō hǎo ,His friend said ok,hostess,,,,,,,,,,friend,-ve,judgement,invoke,quotation:other,,说,,,monoglossic,,
16:34.7,16:38.8,89,,,,,Wife_W01_WW,然后说好..就我..因为15年底..我们就买了一个厂房,ránhòu shuō hǎo.. Jiù wǒ.. Yīnwèi 15 niándǐ.. Wǒmen jiù mǎile yīgè chǎngfáng,Then he said ok.. Then I.. because at the end of 2015.. we bought a factory plant,hostess,,,,,,,,,,,,,,,,,,,,,
16:38.8,16:40.6,89,,,,,Wife_W01_WW,我叫..他去问钱,Wǒ jiào.. Tā qù wèn qián,I asked.. him to go and claim the money,hostess,,,,,,,,,,,,,,,,,,,,,
16:40.6,16:41.7,89,,,,,Wife_W01_WW,他问不回来,tā wèn bù huílái ,He couldn't get the money back,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,不,,,monoglossic,,
16:41.7,16:42.9,89,,,,,Wife_W01_WW,他那个人不是没钱,tā nàgè rén bùshì méi qián ,It is not that that guy didn't have money,hostess,,,,,,,,,,friend,-ve,judgement,invoke,denial,,没钱,,,contract:disclaim,不是,
16:42.9,16:44.5,89,,,,,Wife_W01_WW,他开奥迪的车,tā kāi àodí de chē,He drove an Audi,hostess,,,,,,,,,,,,,,,,,,,,,
16:44.5,16:46.6,89,,,,,Wife_W01_WW,他老婆开美容院,tā lǎopó kāi měiróng yuàn ,His wife owned  a beauty salon,hostess,,,,,,,,,,,,,,,,,,,,,
16:46.6,16:48.3,89,,,,,Wife_W01_WW,在宜春买的房子上百万,zài yíchūn mǎi de fángzi shàng bǎi wàn ,They bought houses worth millions in Yichun,hostess,,,,,,,,,,,,,,,,,,,,,
16:48.3,16:49.4,89,,,,,Wife_W01_WW,他不是没钱,tā bùshì méi qián ,It is not that he didn't have money,hostess,,,,,,,,,,friend,-ve,judgement,invoke,denial,,没钱,,,contract:disclaim,不是,
16:49.4,16:50.0,89,,,,,Wife_W01_WW,他就是不还,tā jiùshì bù hái ,He just didn't want to return the money,hostess,,,,,,,,,,friend,-ve,judgement,invoke,denial,,不还,,,contract:proclaim,就,
16:50.0,16:50.9,89,,,,,Wife_W01_WW,我就很气,wǒ jiù hěn qì ,Then I got very angry,hostess,,,,,,,,,,friend,-ve,judgement,invoke,attitudinal token,other,气,up:isolated,很,monoglossic,,
16:50.9,16:52.7,89,,,,,Wife_W01_WW,很气我就要他去问他,hěn qì wǒ jiù yào tā qù wèn tā ,I was so angry that I asked him to ask his friend,hostess,,,,,,,,,,friend,-ve,judgement,invoke,attitudinal token,other,气,up:isolated,很,monoglossic,,
16:52.7,16:53.3,89,,,,,Wife_W01_WW,他不问,tā bù wèn ,He refused,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,denial,,不,,,monoglossic,,
16:53.3,16:54.7,89,,,,,Wife_W01_WW,不问..只有我出面,bù wèn.. Zhǐyǒu wǒ chūmiàn,He didn't go to ask his friend.. Then I had to go,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,,,,contract:disclaim,只有,
16:54.7,16:56.5,89,,,,,Wife_W01_WW,最后是我..追了他三天,Zuìhòu shì wǒ.. Zhuīle tā sān tiān ,In the end it was me..who chased his friend for three days,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,追帐,up:isolated,三天,contract:proclaim,是,
16:56.5,16:57.9,89,,,,,Wife_W01_WW,他走哪里我就坐到他的车上,tā zǒu nǎlǐ wǒ jiùzuò dào tā de chē shàng ,Wherever he went I just sat in his car,hostess,,,,,,,,,,self,+ve,judgement,invoke,up-scaling,,哪里,,,monoglossic,,
16:57.9,16:58.7,89,,,,,Wife_W01_WW,我不下来,wǒ bù xiàlái ,I refused to get off the car,hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,,,,monoglossic,,
16:58.7,17:00.1,89,,,,,Wife_W01_WW,他走哪里我坐到哪里,tā zǒu nǎlǐ wǒ zuò dào nǎlǐ ,Wherever he went I was in the car,hostess,,,,,,,,,,self,+ve,judgement,invoke,up-scaling,,哪里,,,monoglossic,,
17:00.1,17:01.4,89,,,,,Wife_W01_WW,后来他就没办法,hòulái tā jiù méi bànfǎ ,Then he could do nothing with me,hostess,,,,,,,,,,,,,,,,,,,,,
17:01.4,17:04.3,89,,,,,Wife_W01_WW,没办法就把这个车是..卖了二十多万,méi bànfǎ jiù bǎ zhège chē shì.. Màile èrshí duō wàn ,"He could do nothing then hesold this car..sold for more than 200,000 yuan",hostess,,,,,,,,,,,,,,,,,,,,,
17:04.3,17:06.3,89,,,,,Wife_W01_WW,当时我就拿到四万块钱,dāngshí wǒ jiù ná dào sì wàn kuài qián jiù háile sì wàn,"I got 40,000 yuan at the time",hostess,,,,,,,,,,self,+ve,judgement,invoke,evoke,,,,,monoglossic,,
17:06.3,17:07.2,89,,,,,Wife_W01_WW,就还了四万,jiù huánle sì wàn,"He just returned 40,000",hostess,,,,,,,,,,,,,,,,,,,,,
17:07.2,17:09.3,89,,,,,Wife_W01_WW,转身我老公回来怎么骂我,Zhuǎnshēn wǒ lǎogōng huílái zěnme mà wǒ ,How did my husband scold me when I came back,hostess,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,骂我,,,contract:disclaim,怎么,
17:09.3,17:11.6,89,,,,,Wife_W01_WW,他说我没有见过你这么不要脸的女人,tā shuō wǒ méiyǒu jiànguò nǐ zhème bùyào liǎn de nǚrén ,He said I have never seen a shameless woman like you,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,他说,,,monoglossic,,
17:11.6,17:12.7,89,,,,,Wife_W01_WW,去这样的问账(2.2),qù zhèyàng de wèn zhàng (2.2) ,You went to claim a debt like this (2.2),hostess,,,,,,,,,,,,,,,,,,,,,
17:12.7,17:16.1,89,,,,,Wife_W01_WW,他骂我不要脸,Tā mà wǒ bùyào liǎn ,He scolded me for being shameless,hostess,,,,,,,,,,antagonist,-ve,judgement,inscribe,quotation:other,,骂我,,,monoglossic,,
17:16.1,17:18.0,89,,,,,Wife_W01_WW,我是为了这个家,wǒ shì wèile zhège jiā,I did this for this family,hostess,,,,,,,,,,self,+ve,judgement,inscribe,,,为家,,,contract:proclaim,是,
17:18.6,17:20.3,90,,,,Husband_W01_AH,Husband_W01_AH,当时就吵架,Dāngshí jiù chǎojià ,We quarreled at that time,hostess,VoE,,,,,,,,,,,,,,,,,,,,
17:20.3,17:28.4,90,,,,,Husband_W01_AH,她具体说这句话的时候其实我..可能现在还有一点那个..对她吧..有一点愧疚哦,tā jùtǐ shuō zhè jù huà de shíhòu qíshí wǒ.. ,When she specifically said this I actually..maybe even now I still have a little bit of that.. for her.. a little guilty,hostess,ExAss,,,,,,,,,self,-ve,judgement,inscribe,,,内疚,down:isolated,一点,expand:entertain,可能,
17:28.4,17:30.7,90,,,,,Husband_W01_AH,可能是..当时说重了,Kěnéng xiànzài hái yǒu yīdiǎn nàgè.. Duì tā ba.. Yǒu yīdiǎn kuìjiù ó ,It may be.. I said something too harsh at the time,hostess,IVoE,,,,,,,,,self,-ve,judgement,inscribe,,,说重了,,,expand:entertain,可能,
17:30.7,17:32.5,90,,,,,Husband_W01_AH,我也不知道自己怎么回事,kěnéng shì.. Dāngshí shuō zhòngle wǒ yě bù zhīdào zìjǐ zěnme huí shì ,I didn't know what's wrong with me,hostess,IVoE,,,,,,,,,,,,,,,,,,,,
17:32.5,17:34.3,90,,,,,Husband_W01_AH,会说出这么一句话,huì shuō chū zhème yījù huà ,I would have said such a sentence,hostess,,,,,,,,,,self,-ve,judgement,invoke,evoke,,,,,expand:entertain,不知道,
17:34.3,17:36.3,91,,,,Wife_W01_WW,Wife_W01_WW,他就是说给他丢了面子呗,tā jiùshì shuō gěi tā diūle miànzi bei ,What he meant was that I lost his face,hostess,,不知道怎么回事,IVoE,就是说,replace with an alternative interpretation,replace,IVoE,Yes,VoE; IVoE; ExAss,antagonist,-ve,judgement,invoke,quotation:other,,说,,,contract:proclaim,就,呗
17:36.3,17:37.3,91,,,,,Wife_W01_WW,追了三天呗,zhuīle sān tiān bei,I chased the guy for three days,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,quotation:other,,,,,contract:proclaim,呗,呗
17:37.3,17:41.4,92,,,,Hostess_W01,Hostess_W01,这件事情会让你对这个男人有什么看法,Zhè jiàn shìqíng huì ràng nǐ duì zhège nánrén yǒu shé me kànfǎ ,What does this incident make you think of this man,wife,,,,,,,,,,,,,,,,,,,,,
17:41.4,17:42.6,93,,,,Wife_W01_WW,Wife_W01_WW,没有担当呀,méiyǒu dāndāng ya,Not responsible,hostess,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,没有担当,,,contract:proclaim,呀,呀
17:42.6,17:44.0,93,,,,,Wife_W01_WW,当时我就不同意借啊,dāngshí wǒ jiù bù tóngyì jiè a ,I didn't agree to lend him the money at that time,hostess,,,,,,,,,,self,+ve,judgement,invoke,contrast,,当时,,,contract:proclaim,啊,啊
17:44.0,17:46.3,93,O,,,,Wife_W01_WW,他对家里的所有事情都没有[担当],tā duì jiālǐ de suǒyǒu shìqíng dōu méiyǒu [dāndāng],He doesn't have responsibility towards anything in the family at all,hostess,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,没有担当,up:isolated,所有,contract:proclaim,都,
17:45.9,17:46.5,94,O,I,S,Hostess_W01,Hostess_W01,[明白]了,[Míngbái]le ,[I see],wife,,,,,,,,,,,,,,,,,,,,,
17:46.5,17:47.8,94,,,,,Hostess_W01,这件[事情],zhè jiàn [shìqíng] ,For [this matter],wife,,,,,,,,,,,,,,,,,,,,,
17:47.4,17:50.6,95,O,I,S,Wife_W01_WW,Wife_W01_WW,[我要离开]他的主要原因就是我在他的面前得不到自尊,[wǒ yào líkāi] tā de zhǔyào yuányīn jiùshì wǒ zài tā de miànqián dé bù dào zìzūn ,[I want to leave] the main reason is that I don’t get self-esteem in front of him,hostess,,,,,,,,,,antagonist,-ve,judgement,invoke,attitudinal token,antagonist,没有自尊,,,contract:proclaim,就,
17:50.6,17:51.7,95,,,,,Wife_W01_WW,没有担当,méiyǒu dāndāng ,Not responsible,hostess,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,没有担当,,,monoglossic,,
17:51.7,17:53.0,95,,,,,Wife_W01_WW,再有就是怀疑,zài yǒu jiùshì huáiyí,Then there is suspision,hostess,,,,,,,,,,antagonist,-ve,judgement,inscribe,,,怀疑,,,contract:proclaim,就,
17:53.0,18:05.4,95,,,,voiceover,,voiceover,,,,,,,,,,,,,,,,,,,,,,,,
18:05.9,18:15.8,96,,,,M_Bai_W01,M_Bai_W01,我今天所观察到的一个..状态在这两年当中..您的妻子她有了一个非常坚定的..情感上的..抽离,,One of the things I have observed today.. In the past two years.. Your wife has a very firm.. emotional.. withdrawal,husband,,,,,,,,,,,,,,,,,,,,,
18:15.8,18:18.6,96,,,,,M_Bai_W01,好像她离这个家离您越来越远了,,It seems that she is getting farther and farther away from this home,husband,,,,,,,,,,,,,,,,,,,,,
18:18.6,18:23.3,96,,,,,M_Bai_W01,以前..您会发现..您能够控制得了,,In the past..you will find that..you could control it,husband,,,,,,,,,,,,,,,,,,,,,
18:23.3,18:25.4,96,,,,,M_Bai_W01,您能够管得住,,You could manage,husband,,,,,,,,,,,,,,,,,,,,,
18:25.4,18:30.4,96,,,,,M_Bai_W01,但现在这个女人好像不论您用什么样的方式..都不好使了,,But now this woman doesn't seem to work any way you use...,husband,,,,,,,,,,,,,,,,,,,,,
18:30.4,18:31.5,96,,,,,M_Bai_W01,不听话了,,She is disobedient,husband,,,,,,,,,,,,,,,,,,,,,
18:32.0,18:32.8,97,,,,Husband_W01_AH,Husband_W01_AH,是这样,,That's true,female mediator,,,,,,,,,,antagonist,-ve,judgement,invoke,affirmation,,不好使,,,contract:proclaim,是,
18:33.7,18:35.6,98,,,,M_Bai_W01,M_Bai_W01,真的原因是什么呢,,What's the real reason,husband,,,,,,,,,,,,,,,,,,,,,
18:35.6,18:37.9,98,,,,,M_Bai_W01,就是您不敢去承认,,It is that you dare not admit it,husband,,,,,,,,,,,,,,,,,,,,,
18:37.9,18:46.1,98,,,,,M_Bai_W01,在婚姻当中..这个女人..她..确实..有很多地方..比您..是有优势的,,In marriage.. This woman.. She.. Indeed.. There are many places.. Compared with you.. She has advantages,husband,,,,,,,,,,,,,,,,,,,,,
18:46.1,18:49.0,98,,,,,M_Bai_W01,这个女人..她的社交能力,,This woman... her social skills,husband,,,,,,,,,,,,,,,,,,,,,
18:49.0,18:50.2,98,,,,,M_Bai_W01,表达能力,,Her expression ability,husband,,,,,,,,,,,,,,,,,,,,,
18:50.2,18:51.4,98,,,,,M_Bai_W01,沟通能力,,Her communication skills,husband,,,,,,,,,,,,,,,,,,,,,
18:51.4,18:53.5,98,,,,,M_Bai_W01,比您..不差,,Not worse.. Than you,husband,,,,,,,,,,,,,,,,,,,,,
18:53.5,18:55.4,98,,,,,M_Bai_W01,甚至..还略强,,Even.. slightly better than you,husband,,,,,,,,,,,,,,,,,,,,,
18:55.4,18:59.8,98,,,,,M_Bai_W01,所以..面对她这样的一个优势..您产生了一个巨大的危机感,,So... facing her advantages... you have a huge sense of crisis,husband,,,,,,,,,,,,,,,,,,,,,
18:59.8,19:01.6,98,,,,,M_Bai_W01,女强男弱,,Strong women and weak men,husband,,,,,,,,,,,,,,,,,,,,,
19:01.6,19:10.5,98,,,,,M_Bai_W01,这样的婚姻当中..不够自信的..男士..采用的不让她变好的方式..羞辱,,In this kind of marriage..the one who is not confident enough..the man.. took a way to prevent her from getting better..to humiliate her,husband,,,,,,,,,,,,,,,,,,,,,
19:10.5,19:11.6,98,,,,,M_Bai_W01,质疑,,To question her,husband,,,,,,,,,,,,,,,,,,,,,
19:11.6,19:19.0,98,,,,,M_Bai_W01,然后..让这个女人感觉..自己如此这般的努力..反而遭到了这样的一个践踏,,Then.. You made this woman feel.. I have worked so hard.. but I was trampled on in such a way,husband,,,,,,,,,,,,,,,,,,,,,
19:19.0,19:20.4,98,,,,,M_Bai_W01,从而寒了心,,So she lost her hope,husband,,,,,,,,,,,,,,,,,,,,,
19:20.9,19:22.6,99,,,,Wife_W01_WW,Wife_W01_WW,我们就是这种情况,,This is our situation,female mediator,,,,,,,,,,self,+ve,judgement,invoke,affirmation,,上进,,,contract:proclaim,就,
19:23.6,19:32.2,100,,,,M_Bai_W01,M_Bai_W01,如果恰巧身边..有一个懂得欣赏她的..懂得体谅她的人出现的时候,,,husband,,,,,,,,,,,,,,,,,,,,,
19:32.2,19:36.6,100,,,,,M_Bai_W01,那这个人就很容易在情感上去出现这样的一个游离,,,husband,,,,,,,,,,,,,,,,,,,,,
19:36.6,19:45.0,100,,,,,M_Bai_W01,这个社会给予了男人和女人..同样..用自己的双手..去..创造自己的尊严的机会,,,wife,,,,,,,,,,,,,,,,,,,,,
19:45.0,19:50.4,100,,,,,M_Bai_W01,女人有了同样的一个发展空间的时候,,,wife,,,,,,,,,,,,,,,,,,,,,
19:50.4,19:55.4,100,,,,,M_Bai_W01,怎么样..让自己的内心..仍然不丢失女人的本色(1.5),,,wife,,,,,,,,,,,,,,,,,,,,,
19:55.4,20:01.9,100,,,,,M_Bai_W01,不让自己在这样的一个能力的提升之后沉迷于做女强人,,,wife,,,,,,,,,,,,,,,,,,,,,
20:01.9,20:04.5,100,,,,,M_Bai_W01,而忽略了自己依然是一个女人,,,wife,,,,,,,,,,,,,,,,,,,,,
20:04.5,20:07.7,100,,,,,M_Bai_W01,这个对女人来说是一个挑战,,,wife,,,,,,,,,,,,,,,,,,,,,
20:07.7,20:09.3,100,,,,,M_Bai_W01,一个考验,,,wife,,,,,,,,,,,,,,,,,,,,,
20:09.3,20:17.1,100,,,,,M_Bai_W01,同样对一个男人来说..在去面对身边的枕边人十年前小鸟依人,,,husband,,,,,,,,,,,,,,,,,,,,,
20:17.1,20:21.7,100,,,,,M_Bai_W01,十年后突然间她成了这个家庭当中的顶梁柱的时候,,,husband,,,,,,,,,,,,,,,,,,,,,
20:21.7,20:26.5,100,,,,,M_Bai_W01,如何去面对这样的一个..女强男弱的状态,,,husband,,,,,,,,,,,,,,,,,,,,,
20:26.5,20:30.4,100,,,,,M_Bai_W01,用什么样的胸怀和格局来去承载这一部分,,,husband,,,,,,,,,,,,,,,,,,,,,
20:30.4,20:33.7,100,,,,,M_Bai_W01,这对男人来说也是一个..考验,,,husband,,,,,,,,,,,,,,,,,,,,,
20:33.7,20:34.8,100,,,,,M_Bai_W01,一个挑战,,,husband,,,,,,,,,,,,,,,,,,,,,
20:34.8,20:38.5,100,,,,,M_Bai_W01,在这样的一种状态下..该何去何从,,,couple,,,,,,,,,,,,,,,,,,,,,
20:38.5,20:48.6,100,,,,,M_Bai_W01,跟你们如何去界定自己之前..二十年婚姻当中..自己的所言所行是有很大的关系的,,,couple,,,,,,,,,,,,,,,,,,,,,
20:51.0,21:06.8,100,,,,voiceover,,voiceover,,,,,,,,,,,,,,,,,,,,,,,,
21:06.8,21:08.8,101,,,,M_Wen_W01,M_Wen_W01,我有点好奇,,I'm a little curious,couple,,,,,,,,,,,,,,,,,,,,,
21:08.8,21:13.2,101,,,,,M_Wen_W01,你们俩在一起的时候..就是你们俩刚结婚的时候..是一个什么样的状态啊,,When you two were together.. That is when you two were just married.. What kind of state was it like,couple,,,,,,,,,,,,,,,,,,,,,
21:13.2,21:15.2,101,,,,,M_Wen_W01,那会儿你们俩谁听谁的,,At that time who of you two listened to whom,couple,,,,,,,,,,,,,,,,,,,,,
21:15.7,21:16.9,102,,,,Wife_W01_WW,Wife_W01_WW,基本上是听他的,Jīběn shàng shì tīng tā de,Basically I followed his order,female mediator,,,,,,,,,,,,,,,,,,,,,
21:16.9,21:17.9,103,,,,M_Wen_W01,M_Wen_W01,听他的哈,,,couple,,,,,,,,,,,,,,,,,,,,,
21:17.9,21:23.0,103,,,,,M_Wen_W01,我们知道一个女性..她在二十来岁长到三十来岁的时候..这个变化其实是很大的,,,,,,,,,,,,,,,,,,,,,,,,
21:23.0,21:32.7,103,,,,,M_Wen_W01,所以说你面对着当时他(1.2)同样的行为同样的状态的时候(1.0)你会有不一样的感受,,,wife,,,,,,,,,,,,,,,,,,,,,
21:32.7,21:36.3,103,,,,,M_Wen_W01,在你不懂事的时候..你会觉得..哇..他这样好厉害啊,,,wife,,,,,,,,,,,,,,,,,,,,,
21:36.3,21:38.3,103,,,,,M_Wen_W01,哇..他这样我真有安全感,,,wife,,,,,,,,,,,,,,,,,,,,,
21:38.3,21:41.0,103,,,,,M_Wen_W01,可是逐渐地你有一定的能力..,,,wife,,,,,,,,,,,,,,,,,,,,,
21:41.0,21:43.5,103,,,,,M_Wen_W01,甚至你的能力..要超越他了的时候,,,wife,,,,,,,,,,,,,,,,,,,,,
21:43.5,21:49.6,103,,,,,M_Wen_W01,你就会觉得他像原来一样的行为可能对你就是一种控制,,,wife,,,,,,,,,,,,,,,,,,,,,
21:49.6,21:51.3,103,,,,,M_Wen_W01,一种约束,,,wife,,,,,,,,,,,,,,,,,,,,,
21:51.3,21:53.0,103,,,,,M_Wen_W01,或者一种监视,,,wife,,,,,,,,,,,,,,,,,,,,,
21:53.0,21:55.5,103,,,,,M_Wen_W01,过去他也是这么做的,,,wife,,,,,,,,,,,,,,,,,,,,,
21:55.5,21:58.2,103,,,,,M_Wen_W01,而他现在为什么更严重了呢,,,wife,,,,,,,,,,,,,,,,,,,,,
21:58.2,22:01.5,103,,,,,M_Wen_W01,因为他心里有..怕失去感呀,,,wife,,,,,,,,,,,,,,,,,,,,,
22:01.5,22:04.3,103,,,,,M_Wen_W01,他觉得这个人..不受我控制了,,,wife,,,,,,,,,,,,,,,,,,,,,
22:04.3,22:06.6,103,,,,,M_Wen_W01,他觉得我把握不住她了,,,wife,,,,,,,,,,,,,,,,,,,,,
22:06.6,22:09.0,103,,,,,M_Wen_W01,他才会变本加厉地跟着你,,,wife,,,,,,,,,,,,,,,,,,,,,
22:09.0,22:15.2,103,,,,,M_Wen_W01,所以你在对他的理解里面首先我认为再多一点善意(1.5),,,wife,,,,,,,,,,,,,,,,,,,,,
22:15.2,22:19.0,103,,,,,M_Wen_W01,不要把这种不舒适感..放大(1.8),,,wife,,,,,,,,,,,,,,,,,,,,,
22:19.0,22:21.9,103,,,,,M_Wen_W01,胡先生这边,,,husband,,,,,,,,,,,,,,,,,,,,,
22:21.9,22:29.0,103,,,,,M_Wen_W01,KTV那件事情(1.0)一般人家哈老公如果看到自己老婆和别人..靠得太近说话的时候,,,husband,,,,,,,,,,,,,,,,,,,,,
22:29.0,22:32.7,103,,,,,M_Wen_W01,你甚至可以走过去跟他们一起说话,,,husband,,,,,,,,,,,,,,,,,,,,,
22:32.7,22:38.5,103,,,,,M_Wen_W01,或者是说你回家以后告诉她老婆..你今天跟那个人坐得太近了,,,husband,,,,,,,,,,,,,,,,,,,,,
22:38.5,22:39.7,103,,,,,M_Wen_W01,我觉得有点吃醋,,,husband,,,,,,,,,,,,,,,,,,,,,
22:39.7,22:42.0,103,,,,,M_Wen_W01,可是你用了一种什么方式,,,husband,,,,,,,,,,,,,,,,,,,,,
22:42.0,22:44.8,103,,,,,M_Wen_W01,你用了一种拍照的方式,,,husband,,,,,,,,,,,,,,,,,,,,,
22:44.8,22:48.3,103,,,,,M_Wen_W01,虽然你想表达的依然是..你吃醋了这个意思,,,husband,,,,,,,,,,,,,,,,,,,,,
22:48.3,22:49.3,103,,,,,M_Wen_W01,你羡慕他,,,husband,,,,,,,,,,,,,,,,,,,,,
22:49.3,22:51.7,103,,,,,M_Wen_W01,想跟她..也像这样说话,,,husband,,,,,,,,,,,,,,,,,,,,,
22:51.7,22:55.9,103,,,,,M_Wen_W01,可是这张照片你如果给她看了,,,husband,,,,,,,,,,,,,,,,,,,,,
22:55.9,22:59.6,103,,,,,M_Wen_W01,任何人都会理解为你是在质疑我吗,,,husband,,,,,,,,,,,,,,,,,,,,,
22:59.6,23:02.1,103,,,,,M_Wen_W01,你这是在保存一个不忠的证据吗,,,husband,,,,,,,,,,,,,,,,,,,,,
23:02.1,23:05.9,103,,,,,M_Wen_W01,人你一旦去给他扣上了这个帽子之后,,,husband,,,,,,,,,,,,,,,,,,,,,
23:05.9,23:07.4,103,,,,,M_Wen_W01,她的反弹会有多厉害,,,husband,,,,,,,,,,,,,,,,,,,,,
23:07.4,23:11.0,103,,,,,M_Wen_W01,那个同学..以及同学老婆的微信,,,husband,,,,,,,,,,,,,,,,,,,,,
23:11.0,23:13.6,103,,,,,M_Wen_W01,作为她的老公..你要做的第一件事情是什么,,,husband,,,,,,,,,,,,,,,,,,,,,
23:13.6,23:16.1,103,,,,,M_Wen_W01,跳出来告诉她,,,husband,,,,,,,,,,,,,,,,,,,,,
23:16.1,23:18.9,103,,,,,M_Wen_W01,我老婆怎么可能跟你老公有什么事,,,husband,,,,,,,,,,,,,,,,,,,,,
23:18.9,23:20.7,103,,,,,M_Wen_W01,这是不可能的,,,husband,,,,,,,,,,,,,,,,,,,,,
23:20.7,23:25.4,103,,,,,M_Wen_W01,一个正常男人的反应一定是站出来先保护自己的老婆,,,husband,,,,,,,,,,,,,,,,,,,,,
23:25.4,23:26.6,103,,,,,M_Wen_W01,一致对外的,,,husband,,,,,,,,,,,,,,,,,,,,,
23:26.6,23:30.4,103,,,,,M_Wen_W01,哪有你拿出来给你老婆看,,,husband,,,,,,,,,,,,,,,,,,,,,
23:30.4,23:33.9,103,,,,,M_Wen_W01,今天拿出来讲..当成是你老婆不忠的证据啊,,,husband,,,,,,,,,,,,,,,,,,,,,
23:33.9,23:38.7,103,,,,,M_Wen_W01,那你这个行为..你相当于把你老婆往外面推..你知道吧,,,husband,,,,,,,,,,,,,,,,,,,,,
23:38.7,23:43.3,103,,,,,M_Wen_W01,一个聪明的老公要做的应该是..告诉老婆..我相信你,,,husband,,,,,,,,,,,,,,,,,,,,,
23:43.3,23:47.2,103,,,,,M_Wen_W01,这样你老婆才会..觉得你跟她是贴心的,,,husband,,,,,,,,,,,,,,,,,,,,,
23:47.2,23:53.1,103,,,,,M_Wen_W01,你老婆今天这种状态..我可以讲..很大程度上是你一手造成的,,,husband,,,,,,,,,,,,,,,,,,,,,
